CITY,SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,EARFCN,PCI,PSS,SSS,TAC,VENDOR,LONGITUDE,LATITUDE,STYLE,AZIMUTH,HEIGHT,ELECTTILT,MECHTILT,TOTLETILT
sanxia,124672-0,A池刘果-HLHF-1,124672,A池刘果-HLHF,38400,32,2,10,14531,华为,112.77068,33.810396,宏站,30,43,6,2,8
sanxia,124672-1,A池刘果-HLHF-2,124672,A池刘果-HLHF,38400,30,0,10,14531,华为,112.77068,33.810396,宏站,150,43,6,2,8
sanxia,124672-2,A池刘果-HLHF-3,124672,A池刘果-HLHF,38400,31,1,10,14531,华为,112.77068,33.810396,宏站,240,43,6,2,8
sanxia,124673-0,A池张沟村-HLHF-1,124673,A池张沟村-HLHF,38400,200,2,66,14531,华为,112.821401,33.778498,宏站,40,43,3,0,3
sanxia,124673-1,A池张沟村-HLHF-2,124673,A池张沟村-HLHF,38400,198,0,66,14531,华为,112.821401,33.778498,宏站,110,43,3,1,4
sanxia,124673-2,A池张沟村-HLHF-3,124673,A池张沟村-HLHF,38400,199,1,66,14531,华为,112.821401,33.778498,宏站,220,43,3,1,4
sanxia,124674-0,A池苏门-HLHF-1,124674,A池苏门-HLHF,38400,327,0,109,14531,华为,112.7852,33.807536,宏站,30,43,3,0,3
sanxia,124674-1,A池苏门-HLHF-2,124674,A池苏门-HLHF,38400,329,2,109,14531,华为,112.7852,33.807536,宏站,180,30,6,3,9
sanxia,124674-2,A池苏门-HLHF-3,124674,A池苏门-HLHF,38400,328,1,109,14531,华为,112.7852,33.807536,宏站,290,30,6,3,9
sanxia,124675-0,A池南涧-HLHF-1,124675,A池南涧-HLHF,38400,94,1,31,14563,华为,112.822746,33.681016,宏站,60,43,3,2,5
sanxia,124675-1,A池南涧-HLHF-2,124675,A池南涧-HLHF,38400,93,0,31,14563,华为,112.822746,33.681016,宏站,150,30,6,3,9
sanxia,124675-2,A池南涧-HLHF-3,124675,A池南涧-HLHF,38400,95,2,31,14563,华为,112.822746,33.681016,宏站,310,43,3,1,4
sanxia,124676-0,A池峪洞-HLHF-1,124676,A池峪洞-HLHF,38400,74,2,24,18833,华为,112.742883,33.694259,宏站,0,43,3,0,3
sanxia,124676-1,A池峪洞-HLHF-2,124676,A池峪洞-HLHF,38400,72,0,24,18833,华为,112.742883,33.694259,宏站,120,43,3,1,4
sanxia,124676-2,A池峪洞-HLHF-3,124676,A池峪洞-HLHF,38400,73,1,24,18833,华为,112.742883,33.694259,宏站,240,43,3,2,5
sanxia,124677-0,A池高岭-HLHF-1,124677,A池高岭-HLHF,38400,400,1,133,14563,华为,112.794595,33.732245,宏站,60,30,6,3,9
sanxia,124677-1,A池高岭-HLHF-2,124677,A池高岭-HLHF,38400,401,2,133,14563,华为,112.794595,33.732245,宏站,150,48,6,2,8
sanxia,124677-2,A池高岭-HLHF-3,124677,A池高岭-HLHF,38400,399,0,133,14563,华为,112.794595,33.732245,宏站,270,30,6,3,9
sanxia,124678-0,A池东坡头-HLHF-1,124678,A池东坡头-HLHF,38400,96,0,32,14467,华为,112.94331,33.68572,宏站,0,23,3,1,4
sanxia,124678-1,A池东坡头-HLHF-2,124678,A池东坡头-HLHF,38400,98,2,32,14467,华为,112.94331,33.68572,宏站,120,23,3,1,4
sanxia,124678-2,A池东坡头-HLHF-3,124678,A池东坡头-HLHF,38400,97,1,32,14467,华为,112.94331,33.68572,宏站,240,23,3,1,4
sanxia,124679-0,A池姜王庄-HLHF-1,124679,A池姜王庄-HLHF,38400,259,1,86,18833,华为,112.63636,33.76079,宏站,330,33,3,1,4
sanxia,124679-1,A池姜王庄-HLHF-2,124679,A池姜王庄-HLHF,38400,258,0,86,18833,华为,112.63636,33.76079,宏站,80,33,3,1,4
sanxia,124679-2,A池姜王庄-HLHF-3,124679,A池姜王庄-HLHF,38400,260,2,86,18833,华为,112.63636,33.76079,宏站,220,33,3,1,4
sanxia,124680-0,A池寺庄-HLHF-1,124680,A池寺庄-HLHF,38400,26,2,8,18833,华为,112.59058,33.74066,宏站,0,33,3,0,3
sanxia,124680-1,A池寺庄-HLHF-2,124680,A池寺庄-HLHF,38400,24,0,8,18833,华为,112.59058,33.74066,宏站,120,33,3,0,3
sanxia,124680-2,A池寺庄-HLHF-3,124680,A池寺庄-HLHF,38400,25,1,8,18833,华为,112.59058,33.74066,宏站,240,33,3,0,3
sanxia,124681-0,A池杨大池东洼-HLHF-1,124681,A池杨大池东洼-HLHF,38400,356,2,118,14467,华为,112.8994,33.68733,宏站,40,33,3,2,5
sanxia,124681-1,A池杨大池东洼-HLHF-2,124681,A池杨大池东洼-HLHF,38400,354,0,118,14467,华为,112.8994,33.68733,宏站,180,33,3,2,5
sanxia,124681-2,A池杨大池东洼-HLHF-3,124681,A池杨大池东洼-HLHF,38400,355,1,118,14467,华为,112.8994,33.68733,宏站,270,33,3,2,5
sanxia,124683-0,A池甘涧-HLHF-1,124683,A池甘涧-HLHF,38400,225,0,75,14339,华为,112.81786,33.81802,宏站,20,33,6,4,10
sanxia,124683-1,A池甘涧-HLHF-2,124683,A池甘涧-HLHF,38400,227,2,75,14339,华为,112.81786,33.81802,宏站,140,30,6,3,9
sanxia,124683-2,A池甘涧-HLHF-3,124683,A池甘涧-HLHF,38400,226,1,75,14339,华为,112.81786,33.81802,宏站,260,33,6,2,8
sanxia,124684-0,A池东张村-HLHF-1,124684,A池东张村-HLHF,38400,448,1,149,14467,华为,112.95264,33.77952,宏站,350,30,6,3,9
sanxia,124684-1,A池东张村-HLHF-2,124684,A池东张村-HLHF,38400,447,0,149,14467,华为,112.95264,33.77952,宏站,90,33,6,3,9
sanxia,124684-2,A池东张村-HLHF-3,124684,A池东张村-HLHF,38400,449,2,149,14467,华为,112.95264,33.77952,宏站,290,33,6,3,9
sanxia,124685-0,A池东段村-HLHF-1,124685,A池东段村-HLHF,38400,19,1,6,14339,华为,112.8769,33.81114,宏站,60,33,3,0,3
sanxia,124685-1,A池东段村-HLHF-2,124685,A池东段村-HLHF,38400,18,0,6,14339,华为,112.8769,33.81114,宏站,160,33,3,0,3
sanxia,124685-2,A池东段村-HLHF-3,124685,A池东段村-HLHF,38400,20,2,6,14339,华为,112.8769,33.81114,宏站,290,33,3,0,3
sanxia,124686-0,A池杨河村-HLHF-1,124686,A池杨河村-HLHF,38400,10,1,3,14339,华为,112.98246,33.83177,宏站,330,33,3,0,3
sanxia,124686-1,A池杨河村-HLHF-2,124686,A池杨河村-HLHF,38400,11,2,3,14339,华为,112.98246,33.83177,宏站,140,33,3,0,3
sanxia,124686-2,A池杨河村-HLHF-3,124686,A池杨河村-HLHF,38400,9,0,3,14339,华为,112.98246,33.83177,宏站,240,33,3,0,3
sanxia,124687-0,A池堤坞-HLHF-1,124687,A池堤坞-HLHF,38400,182,2,60,14339,华为,112.85739,33.82801,宏站,340,33,3,1,4
sanxia,124687-1,A池堤坞-HLHF-2,124687,A池堤坞-HLHF,38400,180,0,60,14339,华为,112.85739,33.82801,宏站,130,33,3,1,4
sanxia,124687-2,A池堤坞-HLHF-3,124687,A池堤坞-HLHF,38400,181,1,60,14339,华为,112.85739,33.82801,宏站,230,33,3,0,3
sanxia,124688-0,A池店沟-HLHF-1,124688,A池店沟-HLHF,38400,36,0,12,14467,华为,112.94566,33.80128,宏站,0,33,3,2,5
sanxia,124688-1,A池店沟-HLHF-2,124688,A池店沟-HLHF,38400,38,2,12,14467,华为,112.94566,33.80128,宏站,100,33,3,1,4
sanxia,124688-2,A池店沟-HLHF-3,124688,A池店沟-HLHF,38400,37,1,12,14467,华为,112.94566,33.80128,宏站,270,33,6,1,7
sanxia,124689-0,A池洪阳五庄-HLHF-1,124689,A池洪阳五庄-HLHF,38400,460,1,153,14467,华为,112.97706,33.72421,宏站,330,33,3,0,3
sanxia,124689-1,A池洪阳五庄-HLHF-2,124689,A池洪阳五庄-HLHF,38400,459,0,153,14467,华为,112.97706,33.72421,宏站,90,33,3,0,3
sanxia,124689-2,A池洪阳五庄-HLHF-3,124689,A池洪阳五庄-HLHF,38400,461,2,153,14467,华为,112.97706,33.72421,宏站,210,33,3,0,3
sanxia,124689-3,A池洪阳五庄-HLHF-4,124689,A池洪阳五庄-HLHF,38400,458,2,152,14467,华为,112.98039,33.72501,宏站,70,33,3,0,3
sanxia,124690-0,A池刘庄-HLHF-1,124690,A池刘庄-HLHF,38400,213,0,71,14467,华为,113.00313,33.81078,宏站,30,33,3,0,3
sanxia,124690-1,A池刘庄-HLHF-2,124690,A池刘庄-HLHF,38400,215,2,71,14467,华为,113.00313,33.81078,宏站,150,33,3,0,3
sanxia,124690-2,A池刘庄-HLHF-3,124690,A池刘庄-HLHF,38400,214,1,71,14467,华为,113.00313,33.81078,宏站,270,33,3,0,3
sanxia,124691-0,A池崤店-HLHF-1,124691,A池崤店-HLHF,38400,163,1,54,14467,华为,112.9812,33.74538,宏站,40,33,3,4,7
sanxia,124691-1,A池崤店-HLHF-2,124691,A池崤店-HLHF,38400,164,2,54,14467,华为,112.9812,33.74538,宏站,140,33,3,7,10
sanxia,124691-2,A池崤店-HLHF-3,124691,A池崤店-HLHF,38400,162,0,54,14467,华为,112.9812,33.74538,宏站,280,33,3,4,7
sanxia,124692-0,A池五爱-HLHF-1,124692,A池五爱-HLHF,38400,363,0,121,14339,华为,112.62773,33.85273,宏站,25,30,6,3,9
sanxia,124692-1,A池五爱-HLHF-2,124692,A池五爱-HLHF,38400,364,1,121,14339,华为,112.62773,33.85273,宏站,140,30,6,3,9
sanxia,124692-2,A池五爱-HLHF-3,124692,A池五爱-HLHF,38400,365,2,121,14339,华为,112.62773,33.85273,宏站,240,30,6,3,9
sanxia,124693-0,A池张村寨-HLHF-1,124693,A池张村寨-HLHF,38400,243,0,81,14339,华为,112.66328,33.79386,宏站,0,33,3,2,5
sanxia,124693-1,A池张村寨-HLHF-2,124693,A池张村寨-HLHF,38400,244,1,81,14339,华为,112.66328,33.79386,宏站,120,33,3,0,3
sanxia,124693-2,A池张村寨-HLHF-3,124693,A池张村寨-HLHF,38400,245,2,81,14339,华为,112.66328,33.79386,宏站,240,33,3,0,3
sanxia,124694-0,A池气象局-HLHF-1,124694,A池气象局-HLHF,38400,212,2,70,14531,华为,112.78243,33.77621,宏站,0,33,3,2,5
sanxia,124694-1,A池气象局-HLHF-2,124694,A池气象局-HLHF,38400,210,0,70,14531,华为,112.78243,33.77621,宏站,120,33,3,2,5
sanxia,124694-2,A池气象局-HLHF-3,124694,A池气象局-HLHF,38400,211,1,70,14531,华为,112.78243,33.77621,宏站,240,33,3,2,5
sanxia,124695-0,A池耿村医院-HLHF-1,124695,A池耿村医院-HLHF,38400,99,0,33,14563,华为,112.763175,33.747816,宏站,0,20,3,1,4
sanxia,124695-1,A池耿村医院-HLHF-2,124695,A池耿村医院-HLHF,38400,100,1,33,14563,华为,112.763175,33.747816,宏站,120,20,3,1,4
sanxia,124695-2,A池耿村医院-HLHF-3,124695,A池耿村医院-HLHF,38400,101,2,33,14563,华为,112.763175,33.747816,宏站,240,20,3,1,4
sanxia,124697-0,A池堡后-HLHF-1,124697,A池堡后-HLHF,38400,335,2,111,14467,华为,112.9596,33.7505,宏站,280,33,3,2,5
sanxia,124697-1,A池堡后-HLHF-2,124697,A池堡后-HLHF,38400,334,1,111,14467,华为,112.9596,33.7505,宏站,80,33,3,2,5
sanxia,124697-2,A池堡后-HLHF-3,124697,A池堡后-HLHF,38400,333,0,111,14467,华为,112.9596,33.7505,宏站,190,33,3,2,5
sanxia,124698-0,A池鱼池-HLHF-1,124698,A池鱼池-HLHF,38400,117,0,39,14531,华为,112.74028,33.78288,宏站,10,30,6,3,9
sanxia,124698-1,A池鱼池-HLHF-2,124698,A池鱼池-HLHF,38400,118,1,39,14531,华为,112.74028,33.78288,宏站,110,43,6,5,11
sanxia,124698-2,A池鱼池-HLHF-3,124698,A池鱼池-HLHF,38400,119,2,39,14531,华为,112.74028,33.78288,宏站,230,30,6,3,9
sanxia,124699-0,A池李家村-HLHF-1,124699,A池李家村-HLHF,38400,304,1,101,14547,华为,112.748681,33.622445,宏站,0,33,6,3,9
sanxia,124699-1,A池李家村-HLHF-2,124699,A池李家村-HLHF,38400,303,0,101,14547,华为,112.748681,33.622445,宏站,120,33,6,3,9
sanxia,124699-2,A池李家村-HLHF-3,124699,A池李家村-HLHF,38400,305,2,101,14547,华为,112.748681,33.622445,宏站,240,33,6,3,9
sanxia,124700-0,A池展庄-HLHF-1,124700,A池展庄-HLHF,38400,271,1,90,18833,华为,112.6972,33.69074,宏站,320,30,6,3,9
sanxia,124700-1,A池展庄-HLHF-2,124700,A池展庄-HLHF,38400,270,0,90,18833,华为,112.6972,33.69074,宏站,100,30,6,3,9
sanxia,124700-2,A池展庄-HLHF-3,124700,A池展庄-HLHF,38400,272,2,90,18833,华为,112.6972,33.69074,宏站,200,30,6,3,9
sanxia,124701-0,A池东七里-HLHF-1,124701,A池东七里-HLHF,38400,109,1,36,18833,华为,112.61911,33.70596,宏站,60,33,3,2,5
sanxia,124701-1,A池东七里-HLHF-2,124701,A池东七里-HLHF,38400,108,0,36,18833,华为,112.61911,33.70596,宏站,260,33,3,2,5
sanxia,124701-2,A池东七里-HLHF-3,124701,A池东七里-HLHF,38400,110,2,36,18833,华为,112.61911,33.70596,宏站,350,33,3,2,5
sanxia,124702-0,康乐瑞景-HLHF-1,124702,康乐瑞景-HLHF,38400,344,2,114,14451,华为,112.172374,33.781895,宏站,70,40,3,2,5
sanxia,124702-1,康乐瑞景-HLHF-2,124702,康乐瑞景-HLHF,38400,343,1,114,14451,华为,112.172374,33.781895,宏站,270,40,3,2,5
sanxia,124702-2,康乐瑞景-HLHF-3,124702,康乐瑞景-HLHF,38400,342,0,114,14451,华为,112.172374,33.781895,宏站,340,40,3,2,5
sanxia,124703-0,北梁-HLHF-1,124703,北梁-HLHF,38400,181,1,60,18833,华为,112.266415,33.690752,宏站,30,33,3,2,5
sanxia,124703-1,北梁-HLHF-2,124703,北梁-HLHF,38400,182,2,60,18833,华为,112.266415,33.690752,宏站,150,33,3,2,5
sanxia,124703-2,北梁-HLHF-3,124703,北梁-HLHF,38400,180,0,60,18833,华为,112.266415,33.690752,宏站,270,33,3,2,5
sanxia,124704-0,侯桥-HLHF-1,124704,侯桥-HLHF,38400,382,1,127,18833,华为,112.24601,33.72911,宏站,330,33,3,2,5
sanxia,124704-1,侯桥-HLHF-2,124704,侯桥-HLHF,38400,383,2,127,18833,华为,112.24601,33.72911,宏站,100,33,3,2,5
sanxia,124704-2,侯桥-HLHF-3,124704,侯桥-HLHF,38400,381,0,127,18833,华为,112.24601,33.72911,宏站,240,33,3,2,5
sanxia,124705-0,交口工业区-HLHF-1,124705,交口工业区-HLHF,38400,175,1,58,18833,华为,112.26989,33.70471,宏站,5,14,3,2,5
sanxia,124705-1,交口工业区-HLHF-2,124705,交口工业区-HLHF,38400,174,0,58,18833,华为,112.26989,33.70471,宏站,180,14,3,2,5
sanxia,124705-2,交口工业区-HLHF-3,124705,交口工业区-HLHF,38400,176,2,58,18833,华为,112.26989,33.70471,宏站,280,14,3,2,5
sanxia,124707-0,朱家沟-HLHF-1,124707,朱家沟-HLHF,38400,241,1,80,18833,华为,112.25615,33.72008,宏站,0,33,3,2,5
sanxia,124707-1,朱家沟-HLHF-2,124707,朱家沟-HLHF,38400,240,0,80,18833,华为,112.25615,33.72008,宏站,120,33,3,2,5
sanxia,124707-2,朱家沟-HLHF-3,124707,朱家沟-HLHF,38400,242,2,80,18833,华为,112.25615,33.72008,宏站,240,33,3,2,5
sanxia,124708-0,会兴新兴村-HLHF-1,124708,会兴新兴村-HLHF,38400,71,2,23,18833,华为,112.231972,33.788571,宏站,30,38,3,0,3
sanxia,124708-1,会兴新兴村-HLHF-2,124708,会兴新兴村-HLHF,38400,69,0,23,18833,华为,112.231972,33.788571,宏站,135,38,3,0,3
sanxia,124708-2,会兴新兴村-HLHF-3,124708,会兴新兴村-HLHF,38400,70,1,23,18833,华为,112.231972,33.788571,宏站,255,38,3,0,3
sanxia,124709-0,山前-HLHF-1,124709,山前-HLHF,38400,462,0,154,18833,华为,112.25031,33.770771,宏站,80,30,6,3,9
sanxia,124709-1,山前-HLHF-2,124709,山前-HLHF,38400,463,1,154,18833,华为,112.25031,33.770771,宏站,220,30,6,3,9
sanxia,124709-2,山前-HLHF-3,124709,山前-HLHF,38400,464,2,154,18833,华为,112.25031,33.770771,宏站,290,30,6,3,9
sanxia,124710-0,卢家店-HLHF-1,124710,卢家店-HLHF,38400,251,2,83,18833,华为,112.2925,33.72058,宏站,80,33,3,2,5
sanxia,124710-1,卢家店-HLHF-2,124710,卢家店-HLHF,38400,249,0,83,18833,华为,112.2925,33.72058,宏站,290,33,3,2,5
sanxia,124710-2,卢家店-HLHF-3,124710,卢家店-HLHF,38400,250,1,83,18833,华为,112.2925,33.72058,宏站,290,33,3,4,7
sanxia,124711-0,B马石门村-HLHF-1,124711,B马石门村-HLHF,38400,172,1,57,14467,华为,112.84898,33.78644,宏站,30,30,6,3,9
sanxia,124711-1,B马石门村-HLHF-2,124711,B马石门村-HLHF,38400,171,0,57,14467,华为,112.84898,33.78644,宏站,150,30,6,3,9
sanxia,124711-2,B马石门村-HLHF-3,124711,B马石门村-HLHF,38400,173,2,57,14467,华为,112.84898,33.78644,宏站,280,30,6,3,9
sanxia,124712-0,B马二十里铺-HLHF-1,124712,B马二十里铺-HLHF,38400,79,1,26,14419,华为,112.84968,33.73391,宏站,50,33,3,0,3
sanxia,124712-1,B马二十里铺-HLHF-2,124712,B马二十里铺-HLHF,38400,78,0,26,14419,华为,112.84968,33.73391,宏站,180,33,3,1,4
sanxia,124712-2,B马二十里铺-HLHF-3,124712,B马二十里铺-HLHF,38400,80,2,26,14419,华为,112.84968,33.73391,宏站,280,33,3,0,3
sanxia,124713-0,B马河口村-HLHF-1,124713,B马河口村-HLHF,38400,204,0,68,14467,华为,112.92045,33.74322,宏站,0,38,3,2,5
sanxia,124713-1,B马河口村-HLHF-2,124713,B马河口村-HLHF,38400,205,1,68,14467,华为,112.92045,33.74322,宏站,120,38,3,2,5
sanxia,124713-2,B马河口村-HLHF-3,124713,B马河口村-HLHF,38400,206,2,68,14467,华为,112.92045,33.74322,宏站,240,38,3,2,5
sanxia,124716-0,C氏官道口南-HLHF-1,124716,C氏官道口南-HLHF,38400,61,1,20,18832,华为,112.0533,33.29883,宏站,0,23,3,0,3
sanxia,124716-1,C氏官道口南-HLHF-2,124716,C氏官道口南-HLHF,38400,60,0,20,18832,华为,112.0533,33.29883,宏站,120,23,3,0,3
sanxia,124716-2,C氏官道口南-HLHF-3,124716,C氏官道口南-HLHF,38400,62,2,20,18832,华为,112.0533,33.29883,宏站,240,23,3,0,3
sanxia,124717-0,C氏黄村桥-HLHF-1,124717,C氏黄村桥-HLHF,38400,344,2,114,14579,华为,111.9866,32.99037,宏站,30,33,6,3,9
sanxia,124717-1,C氏黄村桥-HLHF-2,124717,C氏黄村桥-HLHF,38400,343,1,114,14579,华为,111.9866,32.99037,宏站,110,15,3,1,4
sanxia,124717-2,C氏黄村桥-HLHF-3,124717,C氏黄村桥-HLHF,38400,342,0,114,14579,华为,111.9866,32.99037,宏站,290,15,3,1,4
sanxia,124718-0,C氏清河-HLHF-1,124718,C氏清河-HLHF,38400,409,1,136,14579,华为,111.88913,33.00044,宏站,0,15,3,0,3
sanxia,124718-1,C氏清河-HLHF-2,124718,C氏清河-HLHF,38400,410,2,136,14579,华为,111.88913,33.00044,宏站,120,15,3,0,3
sanxia,124718-2,C氏清河-HLHF-3,124718,C氏清河-HLHF,38400,408,0,136,14579,华为,111.88913,33.00044,宏站,240,15,3,0,3
sanxia,124719-0,C氏前虎峪-HLHF-1,124719,C氏前虎峪-HLHF,38400,304,1,101,14579,华为,111.95153,32.94567,宏站,330,15,3,1,4
sanxia,124719-1,C氏前虎峪-HLHF-2,124719,C氏前虎峪-HLHF,38400,305,2,101,14579,华为,111.95153,32.94567,宏站,150,15,3,1,4
sanxia,124720-0,C氏夜常坪-HLHF-1,124720,C氏夜常坪-HLHF,38400,14,2,4,18832,华为,111.74446,33.05601,宏站,0,33,6,3,9
sanxia,124720-1,C氏夜常坪-HLHF-2,124720,C氏夜常坪-HLHF,38400,13,1,4,18832,华为,111.74446,33.05601,宏站,120,33,6,3,9
sanxia,124720-2,C氏夜常坪-HLHF-3,124720,C氏夜常坪-HLHF,38400,12,0,4,18832,华为,111.74446,33.05601,宏站,240,11,3,2,5
sanxia,124721-0,C氏蚂蚁岭-HLHF-1,124721,C氏蚂蚁岭-HLHF,38400,121,1,40,14579,华为,111.94593,32.9662,宏站,40,7,6,1,7
sanxia,124721-1,C氏蚂蚁岭-HLHF-2,124721,C氏蚂蚁岭-HLHF,38400,120,0,40,14579,华为,111.94593,32.9662,宏站,120,7,6,1,7
sanxia,124721-2,C氏蚂蚁岭-HLHF-3,124721,C氏蚂蚁岭-HLHF,38400,122,2,40,14579,华为,111.94593,32.9662,宏站,260,7,6,1,7
sanxia,124722-0,D县张村辛庄-HLHF-1,124722,D县张村辛庄-HLHF,38400,133,1,44,14547,华为,112.19225,33.6284,宏站,40,30,6,3,9
sanxia,124722-1,D县张村辛庄-HLHF-2,124722,D县张村辛庄-HLHF,38400,132,0,44,14547,华为,112.19225,33.6284,宏站,210,30,6,3,9
sanxia,124722-2,D县张村辛庄-HLHF-3,124722,D县张村辛庄-HLHF,38400,134,2,44,14547,华为,112.19225,33.6284,宏站,300,30,6,3,9
sanxia,124723-0,D县上陈东-HLHF-1,124723,D县上陈东-HLHF,38400,377,2,125,14387,华为,112.17962,33.74523,宏站,30,30,6,4,10
sanxia,124723-1,D县上陈东-HLHF-2,124723,D县上陈东-HLHF,38400,376,1,125,14387,华为,112.17962,33.74523,宏站,150,30,6,3,9
sanxia,124723-2,D县上陈东-HLHF-3,124723,D县上陈东-HLHF,38400,375,0,125,14387,华为,112.17962,33.74523,宏站,240,38,3,2,5
sanxia,124724-0,D县坟上-HLHF-1,124724,D县坟上-HLHF,38400,146,2,48,14339,华为,112.52644,33.80047,宏站,0,42,6,1,7
sanxia,124724-1,D县坟上-HLHF-2,124724,D县坟上-HLHF,38400,144,0,48,14339,华为,112.52644,33.80047,宏站,110,42,3,0,3
sanxia,124724-2,D县坟上-HLHF-3,124724,D县坟上-HLHF,38400,145,1,48,14339,华为,112.52644,33.80047,宏站,250,42,6,1,7
sanxia,124725-0,D县王营-HLHF-1,124725,D县王营-HLHF,38400,286,1,95,14547,华为,112.59039,33.6076,宏站,30,38,6,1,7
sanxia,124725-1,D县王营-HLHF-2,124725,D县王营-HLHF,38400,287,2,95,14547,华为,112.59039,33.6076,宏站,150,38,6,4,10
sanxia,124725-2,D县王营-HLHF-3,124725,D县王营-HLHF,38400,285,0,95,14547,华为,112.59039,33.6076,宏站,270,38,3,1,4
sanxia,124726-0,D县元上-HLHF-1,124726,D县元上-HLHF,38400,204,0,68,14547,华为,112.69735,33.59657,宏站,0,38,3,1,4
sanxia,124726-1,D县元上-HLHF-2,124726,D县元上-HLHF,38400,205,1,68,14547,华为,112.69735,33.59657,宏站,120,30,6,3,9
sanxia,124726-2,D县元上-HLHF-3,124726,D县元上-HLHF,38400,206,2,68,14547,华为,112.69735,33.59657,宏站,240,30,6,3,9
sanxia,124727-0,D县大安头-HLHF-1,124727,D县大安头-HLHF,38400,213,0,71,18833,华为,112.20434,33.72611,宏站,330,38,3,2,5
sanxia,124727-1,D县大安头-HLHF-2,124727,D县大安头-HLHF,38400,214,1,71,18833,华为,112.20434,33.72611,宏站,160,38,6,4,10
sanxia,124728-0,D县张赵-HLHF-1,124728,D县张赵-HLHF,38400,227,2,75,14387,华为,112.14766,33.72375,宏站,0,33,3,0,3
sanxia,124728-1,D县张赵-HLHF-2,124728,D县张赵-HLHF,38400,226,1,75,14387,华为,112.14766,33.72375,宏站,120,33,3,0,3
sanxia,124728-2,D县张赵-HLHF-3,124728,D县张赵-HLHF,38400,225,0,75,14387,华为,112.14766,33.72375,宏站,240,33,3,0,3
sanxia,124729-0,D县七里堡-HLHF-1,124729,D县七里堡-HLHF,38400,196,1,65,14387,华为,112.12805,33.75906,宏站,80,38,6,5,11
sanxia,124729-1,D县七里堡-HLHF-2,124729,D县七里堡-HLHF,38400,197,2,65,14387,华为,112.12805,33.75906,宏站,170,38,3,2,5
sanxia,124729-2,D县七里堡-HLHF-3,124729,D县七里堡-HLHF,38400,195,0,65,14387,华为,112.12805,33.75906,宏站,250,30,6,3,9
sanxia,124730-0,D县南沟-HLHF-1,124730,D县南沟-HLHF,38400,164,2,54,14547,华为,112.22158,33.69143,宏站,100,38,3,0,3
sanxia,124730-1,D县南沟-HLHF-2,124730,D县南沟-HLHF,38400,163,1,54,14547,华为,112.22158,33.69143,宏站,200,38,3,0,3
sanxia,124730-2,D县南沟-HLHF-3,124730,D县南沟-HLHF,38400,162,0,54,14547,华为,112.22158,33.69143,宏站,320,38,3,0,3
sanxia,124731-0,D县宜村-HLHF-1,124731,D县宜村-HLHF,38400,456,0,152,14547,华为,112.20959,33.70993,宏站,0,38,3,1,4
sanxia,124731-1,D县宜村-HLHF-2,124731,D县宜村-HLHF,38400,457,1,152,14547,华为,112.20959,33.70993,宏站,120,38,3,2,5
sanxia,124731-2,D县宜村-HLHF-3,124731,D县宜村-HLHF,38400,458,2,152,14547,华为,112.20959,33.70993,宏站,240,38,6,1,7
sanxia,124732-0,D县石壕二-HLHF-1,124732,D县石壕二-HLHF,38400,350,2,116,18833,华为,112.51947,33.72075,宏站,320,38,6,6,12
sanxia,124732-1,D县石壕二-HLHF-2,124732,D县石壕二-HLHF,38400,349,1,116,18833,华为,112.51947,33.72075,宏站,70,38,6,6,12
sanxia,124732-2,D县石壕二-HLHF-3,124732,D县石壕二-HLHF,38400,348,0,116,18833,华为,112.51947,33.72075,宏站,230,38,6,8,14
sanxia,124733-0,D县观音堂张村-HLHF-1,124733,D县观音堂张村-HLHF,38400,17,2,5,18833,华为,112.57378,33.72972,宏站,0,38,3,0,3
sanxia,124733-1,D县观音堂张村-HLHF-2,124733,D县观音堂张村-HLHF,38400,15,0,5,18833,华为,112.57378,33.72972,宏站,120,38,3,1,4
sanxia,124733-2,D县观音堂张村-HLHF-3,124733,D县观音堂张村-HLHF,38400,16,1,5,18833,华为,112.57378,33.72972,宏站,240,38,3,1,4
sanxia,124733-3,D县观音堂张村-HLHF-4,124733,D县观音堂张村-HLHF,38400,14,2,4,18833,华为,112.57644,33.72063,宏站,45,11,3,0,3
sanxia,124734-0,D县硖石车壕-HLHF-1,124734,D县硖石车壕-HLHF,38400,312,0,104,18833,华为,112.49944,33.72318,宏站,0,30,3,2,5
sanxia,124734-1,D县硖石车壕-HLHF-2,124734,D县硖石车壕-HLHF,38400,313,1,104,18833,华为,112.49944,33.72318,宏站,90,30,3,2,5
sanxia,124734-2,D县硖石车壕-HLHF-3,124734,D县硖石车壕-HLHF,38400,314,2,104,18833,华为,112.49944,33.72318,宏站,250,30,3,2,5
sanxia,124735-0,杨家洼-HLHF-1,124735,杨家洼-HLHF,38400,470,2,156,18833,华为,112.313777,33.73737,宏站,60,43,3,5,8
sanxia,124735-1,杨家洼-HLHF-2,124735,杨家洼-HLHF,38400,468,0,156,18833,华为,112.313777,33.73737,宏站,240,43,3,3,6
sanxia,124735-2,杨家洼-HLHF-3,124735,杨家洼-HLHF,38400,469,1,156,18833,华为,112.313777,33.73737,宏站,340,43,3,4,7
sanxia,124739-0,D县鹿马山-HLHF-1,124739,D县鹿马山-HLHF,38400,339,0,113,14339,华为,112.44255,33.79749,宏站,0,35,3,0,3
